INSTR_ID,SCT_ID,SCT_SEMESTER
4632,26280D,20233
4641,26282D,20233
4640,26284D,20233
4642,26288D,20233
4620,26296D,20233
4620,26292D,20233
4640,26293D,20233
4639,26295D,20233
4642,26297D,20233
4632,26299D,20233
4643,32600D,20233
4644,32601D,20233
4645,32602D,20233
4646,32603D,20233
4647,32604D,20233
4648,32606D,20233
4649,32607D,20233
4649,32608D,20233
4650,32609D,20233
4650,32610D,20233
4651,32611D,20233
4651,32612D,20233
4652,32620D,20233
4653,32621D,20233
4653,32622D,20233
4654,32623D,20233
4654,32624D,20233
4655,32625D,20233
4655,32626D,20233
4656,32627D,20233
4657,32628D,20233
4657,32629D,20233
4658,32630D,20233
4658,32631D,20233
4659,32635D,20233
4660,32636D,20233
4661,32637D,20233
4660,32641D,20233
4662,32642D,20233
4660,32643D,20233
4652,32645D,20233
4660,32646D,20233
4663,32647D,20233
4664,32648D,20233
4665,32650D,20233
4656,32651D,20233
4648,32663D,20233
4666,32664D,20233
4666,32665D,20233
4667,32666D,20233
4667,32667D,20233
4668,32668D,20233
4668,32669D,20233
4669,32682D,20233
4670,32684D,20233
4671,32685D,20233
4672,32686D,20233
4672,32687D,20233
4673,32689D,20233
4674,32690D,20233
4675,32692D,20233
4676,32697D,20233
4661,32698D,20233
4677,32699D,20233
4678,32707D,20233
4656,32711D,20233
4673,32712D,20233
4664,32713D,20233
4679,32716D,20233
4663,32724D,20233
4680,32725D,20233
4672,32729D,20233
4681,32730D,20233
4682,32734D,20233
4670,32733D,20233
4644,32735D,20233
4679,32738D,20233
4536,32741D,20233
4664,32744D,20233
4663,32745D,20233
4683,32751D,20233
4684,32753D,20233
4685,32754D,20233
4665,32758D,20233
4661,32759D,20233
4683,32760D,20233
4674,32762D,20233
4665,32763D,20233
4686,32771R,20233
4535,32773D,20233
4687,32780D,20233
4677,32781D,20233
4677,32790D,20233
4648,32793D,20233
4669,32801D,20233
4688,32803D,20233
4671,32804D,20233
4688,32805D,20233
4675,32809D,20233
4689,32814D,20233
4690,32816D,20233
4691,32824D,20233
4681,32825D,20233
4692,32826D,20233
4682,32828D,20233
4677,32808D,20233
4693,33000R,20233
4694,33002R,20233
4694,33003R,20233
4695,33005R,20233
4696,33009R,20233
4696,33010R,20233
4696,33011R,20233
4696,33012R,20233
4693,33023D,20233
4693,33032D,20233
4697,33021R,20233
4698,33022R,20233
4698,33024R,20233
4698,33025R,20233
4698,33028R,20233
4698,33030R,20233
4539,33026R,20233
4539,33027D,20233
4699,33031R,20233
4699,33036R,20233
4695,33039R,20233
4700,33040R,20233
4693,33042R,20233
4695,33044R,20233
4700,33060D,20233
4701,33064D,20233
4701,33065D,20233
4702,33067D,20233
4697,33054D,20233
4695,33069D,20233
4699,33070D,20233
4697,33072D,20233
4703,33089D,20233
4699,33092D,20233
4546,38100D,20233
4704,38101D,20233
4705,38102D,20233
4706,34216D,20233
4706,34236D,20233
4707,34206D,20233
4707,34207D,20233
4708,34208D,20233
4709,34214D,20233
4709,34221D,20233
4709,34224D,20233
4706,34226D,20233
4706,34228D,20233
4706,34232D,20233
4710,34233D,20233
4709,34234D,20233
4711,34242D,20233
4712,34244D,20233
4710,34245D,20233
4710,34247D,20233
4711,34250D,20233
4710,34251D,20233
4711,34253D,20233
4711,34254D,20233
4707,34256D,20233
4713,34260D,20233
4714,34263D,20233
4715,34264D,20233
4715,34265D,20233
4716,34266D,20233
4716,34267D,20233
4390,00365D,20233
4717,34270D,20233
4718,34272D,20233
4719,34274D,20233
4390,00366D,20233
4719,34275D,20233
4713,34285D,20233
4720,34290D,20233
4390,00367D,20233
4390,00368D,20233
4713,34300D,20233
4720,34310D,20233
4707,34351D,20233
4721,34600R,20233
4722,34601R,20233
4723,34602R,20233
4724,34603R,20233
4725,34604R,20233
4726,34605R,20233
4485,34606R,20233
4727,34607R,20233
4728,34608R,20233
4729,34609R,20233
4730,34612R,20233
4731,34615R,20233
4732,34617D,20233
4713,34618R,20233
4733,34622R,20233
4734,24800R,20233
4735,24801R,20233
4736,24802R,20233
4735,24803R,20233
4735,24804R,20233
4737,24806R,20233
4735,24808R,20233
4736,24809R,20233
4735,24812R,20233
4737,24814R,20233
4735,24816R,20233
4736,24819R,20233
4737,24820R,20233
4738,24821R,20233
4738,24822R,20233
4738,24823R,20233
4725,24824R,20233
4739,24826R,20233
4740,24828R,20233
4741,24830R,20233
4740,24833R,20233
4742,24834R,20233
4743,24835R,20233
4741,24836R,20233
4740,24837R,20233
4742,24838R,20233
4743,24840R,20233
4739,24842R,20233
4742,24846R,20233
4739,24847R,20233
4741,24848R,20233
4744,24850R,20233
4743,24852R,20233
4744,24853R,20233
4744,24854R,20233
4745,24920R,20233
4746,24923R,20233
4747,24925R,20233
4748,24926R,20233
4748,24928R,20233
4748,24929R,20233
4746,24930R,20233
4746,24931R,20233
4747,24932R,20233
4747,24934R,20233
4749,24937R,20233
4750,24938R,20233
4751,24941R,20233
4750,24943R,20233
4751,24946R,20233
4751,24947R,20233
4752,24949R,20233
4752,24953R,20233
4750,24955R,20233
4752,24957R,20233
4753,24975R,20233
4754,24976R,20233
4755,24977R,20233
4754,24978R,20233
4756,24980R,20233
4755,24982R,20233
4756,24984R,20233
4755,24986R,20233
4754,24987R,20233
4756,24988R,20233
4757,24950D,20233
4758,24952R,20233
4758,24954R,20233
4758,24956R,20233
4759,24958R,20233
4760,24962R,20233
4759,24964R,20233
4760,24966R,20233
4759,24972R,20233
4760,24974R,20233
4761,24945D,20233
4762,24940R,20233
4763,24942R,20233
4761,24981R,20233
4764,24983R,20233
4542,25007R,20233
4765,25009R,20233
4766,25010D,20233
4767,24990R,20233
4768,24991R,20233
4769,24994D,20233
4769,24996D,20233
4770,24967R,20233
4769,24995R,20233
4771,25015R,20233
4770,25041R,20233
4772,25006R,20233
4773,25008R,20233
4761,25060D,20233
4774,36003D,20233
4774,36004D,20233
4774,36009R,20233
4775,36010R,20233
4776,36015R,20233
4776,36016R,20233
4776,36020R,20233
4775,36030D,20233
4777,34920D,20233
4778,34900D,20233
4779,34906D,20233
4779,34907D,20233
4780,34908D,20233
4780,34909D,20233
4781,34910D,20233
4781,34911D,20233
4782,34903D,20233
4782,34904D,20233
4782,34905D,20233
4783,34912D,20233
4784,34913D,20233
4784,34914D,20233
4785,34916D,20233
4785,34917D,20233
4786,34926D,20233
4786,34928D,20233
4787,34921D,20233
4788,34922D,20233
4783,34923D,20233
4782,34927D,20233
4789,34931D,20233
4547,34938D,20233
4790,34951D,20233
4783,34967D,20233
4790,34988D,20233
4510,19951R,20233
4515,19956R,20233
4791,36700R,20233
4791,36703R,20233
4791,36702R,20233
4792,36909D,20233
4793,36910R,20233
4794,36911R,20233
4794,36912R,20233
4793,36913R,20233
4795,36960R,20233
4795,36962R,20233
4795,36963R,20233
4795,36965R,20233
4795,36966R,20233
4796,37190D,20233
4797,37193R,20233
4797,37194R,20233
4798,37195D,20233
4799,36988D,20233
4799,37052D,20233
4795,37053D,20233
4800,37028D,20233
4801,37029R,20233
4801,37036R,20233
4802,37038R,20233
4802,37039R,20233
4803,37040D,20233
4804,37033R,20233
4804,37034R,20233
4805,37035R,20233
4805,37037R,20233
4539,37030D,20233
4806,37031R,20233
4806,37032R,20233
4807,37041R,20233
4807,37042R,20233
4592,37107D,20233
4808,37108R,20233
4808,37109R,20233
4809,37111R,20233
4809,37112R,20233
4810,37113R,20233
4810,37114R,20233
4796,37025D,20233
4792,37064D,20233
4811,37074D,20233
4812,37091D,20233
4813,37050R,20233
4814,37147D,20233
4815,37204D,20233
4800,37203D,20233
4816,37159D,20233
4803,37202D,20233
4544,37150D,20233
4817,37151D,20233
4818,37235D,20233
4819,37132D,20233
4812,37200D,20233
4820,37219D,20233
4821,37253D,20233
4544,37265D,20233
4799,37269D,20233
4811,37280D,20233
4544,37290D,20233
4822,38409D,20233
4471,38511R,20233
4823,38516R,20233
4823,38517R,20233
4823,38528R,20233
4824,38400R,20233
4825,38401R,20233
4826,38402R,20233
4827,38403R,20233
4826,38404R,20233
4827,38405R,20233
4828,38406R,20233
4824,38411R,20233
4824,38420R,20233
4828,38412R,20233
4825,38413R,20233
4826,38414R,20233
4826,38415R,20233
4829,38416R,20233
4828,38422R,20233
4827,38423R,20233
4828,38424R,20233
4829,38425R,20233
4827,38426R,20233
4477,38429R,20233
4826,38433R,20233
4830,38529D,20233
4477,38434D,20233
4829,38435R,20233
4826,38436R,20233
4826,38437R,20233
4829,38438R,20233
4823,38439R,20233
4829,38440R,20233
4828,38441R,20233
4828,38442R,20233
4474,38443D,20233
4827,38445R,20233
4827,38446R,20233
4827,38448R,20233
4827,38449D,20233
4823,38530R,20233
4831,38541D,20233
4829,38542R,20233
4828,38543D,20233
4829,38544R,20233
4829,38545R,20233
4828,38546D,20233
4831,38533R,20233
4832,38480R,20233
4833,38482R,20233
4833,38483R,20233
4834,38484R,20233
4833,38485R,20233
4477,38488R,20233
4827,38489R,20233
4826,38490R,20233
4828,38493R,20233
4825,38502R,20233
4835,37710R,20233
4836,37711R,20233
4837,37712R,20233
4836,37713R,20233
4837,37714R,20233
4838,37715R,20233
4836,37716R,20233
4839,37729R,20233
4839,37730R,20233
4840,37731R,20233
4841,37720R,20233
4840,37721R,20233
4842,37723R,20233
4842,37724R,20233
4843,37733R,20233
4844,37734R,20233
4844,37735R,20233
4845,37747R,20233
4846,37748R,20233
4846,37749R,20233
4847,37765R,20233
4848,37775R,20233
4849,37787R,20233
4849,37788R,20233
4850,37815R,20233
4851,37808R,20233
4835,37816R,20233
4852,37819R,20233
4852,37827R,20233
4853,37839R,20233
4704,37843R,20233
4854,37875R,20233
4390,00375R,20233
4835,37899R,20233
4847,37905R,20233
4852,38098D,20233
4855,37976R,20233
4845,37926R,20233
4856,37936D,20233
4851,37938D,20233
4857,37945D,20233
4858,37948R,20233
4843,37968D,20233
4849,37954D,20233
4859,37961D,20233
4859,37962D,20233
4859,37963D,20233
4859,37973D,20233
4860,41502D,20233
4860,41518R,20233
4860,41534R,20233
4861,34400D,20233
4861,34403D,20233
4861,34404D,20233
4862,34405D,20233
4862,34406D,20233
4863,34418D,20233
4863,34420D,20233
4863,34421D,20233
4864,34426D,20233
4865,34427D,20233
4865,34430D,20233
4865,34431D,20233
4861,34433D,20233
4862,34440D,20233
4866,34436D,20233
4867,34442D,20233
4868,34443R,20233
4868,34444R,20233
4866,34449D,20233
4791,38250R,20233
4869,38251R,20233
4869,38252R,20233
4869,38253R,20233
4869,38260R,20233
4791,38261D,20233
4791,38255D,20233
4870,38256R,20233
4870,38257R,20233
4870,38258R,20233
4870,38259R,20233
4791,38264D,20233
4791,38225D,20233
4791,38265D,20233
4791,38266D,20233
4871,20000R,20233
4872,20001R,20233
4873,20002R,20233
4516,20004D,20233
4517,20005R,20233
4874,38802R,20233
4875,38812R,20233
4875,38837R,20233
4876,38884D,20233
4877,38971D,20233
4878,38972D,20233
4879,38838R,20233
4880,38845R,20233
4879,38906R,20233
4881,38828R,20233
4882,38992D,20233
4883,38880R,20233
4875,38883D,20233
4881,38891D,20233
4880,38907D,20233
4883,38908D,20233
4876,38915D,20233
4879,38951D,20233
4884,38955D,20233
4883,38968D,20233
4884,38970D,20233
4874,38973D,20233
4885,38979D,20233
4884,38981D,20233
4886,38983D,20233
4882,38991D,20233
4887,39408D,20233
4887,39407D,20233
4888,39403D,20233
4889,39410D,20233
4890,39413D,20233
4889,39416D,20233
4891,39419D,20233
4891,39422D,20233
4892,39429D,20233
4888,39432D,20233
4892,39435D,20233
4893,39438D,20233
4894,39441D,20233
4895,39444D,20233
4888,39447D,20233
4895,39450D,20233
4893,39453D,20233
4896,39456D,20233
4897,39462D,20233
4896,39465D,20233
4898,39468D,20233
4899,39471D,20233
4900,39474D,20233
4897,39477D,20233
4892,39480D,20233
4900,39486D,20233
4901,39489D,20233
4902,39500D,20233
4902,39504D,20233
4900,39512D,20233
4903,39516D,20233
4904,39519D,20233
4905,39524D,20233
4905,39527D,20233
4906,39530D,20233
4907,39538D,20233
4907,39541D,20233
4908,39544D,20233
4908,39547D,20233
4909,39550D,20233
4909,39535D,20233
4910,39553D,20233
4910,39559D,20233
4911,39562D,20233
4895,39565D,20233
4911,39568D,20233
4897,39574D,20233
4911,39580D,20233
4912,39586D,20233
4901,39595D,20233
4913,39598D,20233
4913,39602D,20233
4914,39606D,20233
4896,39610D,20233
4893,39615D,20233
4915,39620D,20233
4916,39625D,20233
4917,39629D,20233
4918,39632D,20233
4919,39621D,20233
4920,39635D,20233
4921,39638D,20233
4922,39641D,20233
4923,39645D,20233
4917,39647D,20233
4924,39650D,20233
4902,39651D,20233
4925,39653D,20233
4926,39655D,20233
4927,39660D,20233
4928,39673D,20233
4907,39691D,20233
4929,39676D,20233
4889,39679D,20233
4908,39682D,20233
4930,39690D,20233
4931,39710R,20233
4932,39720R,20233
4919,39725R,20233
4933,39730D,20233
4934,39735D,20233
4935,39737R,20233
4925,39740R,20233
4936,39745R,20233
4921,39750R,20233
4929,39752R,20233
4937,39753R,20233
4915,39755R,20233
4938,39772R,20233
4930,39775D,20233
4935,39776D,20233
4927,39784R,20233
4939,39800R,20233
4926,39788R,20233
4940,39802R,20233
4930,39810D,20233
4930,39811D,20233
4941,42289D,20233
4390,42290D,20233
4942,42210R,20233
4943,42211R,20233
4598,42212R,20233
4944,42213R,20233
4825,42214R,20233
4945,42215R,20233
4946,42221R,20233
4947,42223R,20233
4948,41550D,20233
4948,41560D,20233
4949,41500D,20233
4949,41552D,20233
4950,41526D,20233
4353,41538D,20233
4353,41519D,20233
4860,41549D,20233
4951,47600D,20233
4952,47643D,20233
4952,47644D,20233
4408,47654D,20233
4953,47659D,20233
4954,47660D,20233
4955,48304D,20233
4753,48312D,20233
4956,49700R,20233
4956,49701R,20233
4956,49702R,20233
4957,49703R,20233
4958,49704R,20233
4957,49705R,20233
4957,49706R,20233
4959,49707R,20233
4957,49708R,20233
4957,49709R,20233
4959,49710R,20233
4960,49711R,20233
4957,49712R,20233
4960,49713R,20233
4957,49908R,20233
4957,49910R,20233
4961,49718R,20233
4961,49719R,20233
4961,49720R,20233
4961,49721R,20233
4961,49722R,20233
4961,49723R,20233
4962,49920R,20233
4962,49921R,20233
4963,49923R,20233
4963,49924R,20233
4957,49727R,20233
4957,49728R,20233
4960,49732R,20233
4960,49735R,20233
4964,49739R,20233
4965,49740R,20233
4964,49741R,20233
4964,49743R,20233
4964,49744R,20233
4965,49746R,20233
4964,49950D,20233
4964,49951D,20233
4966,49755R,20233
4966,50019R,20233
4966,50020R,20233
4966,50021D,20233
4967,50024R,20233
4968,50025R,20233
4968,50026R,20233
4969,50027R,20233
4969,50030R,20233
4970,50031R,20233
4969,50032R,20233
4970,50033R,20233
4971,50034R,20233
4967,50035R,20233
4971,50036R,20233
4967,50037R,20233
4972,49760R,20233
4960,49761R,20233
4972,49762R,20233
4960,49763R,20233
4973,49764R,20233
4972,49766R,20233
4960,49767R,20233
4960,49768R,20233
4974,49769R,20233
4974,49770R,20233
4974,49771R,20233
4974,49772R,20233
4974,49773R,20233
4960,49774R,20233
4975,49963R,20233
4975,49964R,20233
4972,49967R,20233
4942,49979R,20233
4942,49980R,20233
4942,49981R,20233
4942,49982R,20233
4973,50050R,20233
4972,50051R,20233
4972,50052R,20233
4972,50054R,20233
4973,50055R,20233
4975,50056R,20233
4973,50057R,20233
4957,49776R,20233
4960,49777D,20233
4973,49750R,20233
4976,49783R,20233
4976,49983R,20233
4977,49784R,20233
4964,49811R,20233
4964,49812R,20233
4964,49813R,20233
4977,49988R,20233
4977,49989R,20233
4977,49790R,20233
4977,49792R,20233
4956,49794D,20233
4978,49802R,20233
4978,49803R,20233
4834,49804R,20233
4978,49805R,20233
4834,49808R,20233
4979,49880R,20233
4978,49881R,20233
4979,49882R,20233
4978,49883R,20233
4979,49884R,20233
4980,49886R,20233
4981,49887R,20233
4979,49888R,20233
4979,49889R,20233
4982,49825R,20233
4982,49826R,20233
4982,49827R,20233
4983,49829R,20233
4983,49831R,20233
4983,49833R,20233
4983,49834R,20233
4983,49835R,20233
4983,49936R,20233
4983,50010R,20233
4983,50011R,20233
4979,49848R,20233
4981,49849R,20233
4979,49850R,20233
4981,49851R,20233
4979,49852R,20233
4731,49948R,20233
4963,49859R,20233
4963,49861R,20233
4984,49960R,20233
4974,49863R,20233
4974,49864R,20233
4973,49865R,20233
4942,49866D,20233
4942,49867R,20233
4964,49868R,20233
4942,49869R,20233
4985,49870R,20233
4731,49871R,20233
4974,49873R,20233
4827,49971R,20233
4956,49972R,20233
4731,49975R,20233
4956,49814R,20233
4956,49815R,20233
4979,49892R,20233
4979,49894R,20233
4956,49928R,20233
4956,49930R,20233
4986,50070D,20233
4987,50071D,20233
4988,50072D,20233
4989,50073D,20233
4990,50074D,20233
4991,50075D,20233
4992,50076D,20233
4993,50077D,20233
4994,50078D,20233
4995,50079D,20233
4996,50080D,20233
4994,50081D,20233
4997,50082D,20233
4998,50083D,20233
4999,50084D,20233
4994,50085D,20233
5000,50086D,20233
5001,50087D,20233
5002,50088D,20233
5003,50089D,20233
4994,50090D,20233
5004,50092D,20233
4642,49365D,20233
5005,49679R,20233
5006,49392R,20233
5006,49393R,20233
5007,49694R,20233
5007,49695R,20233
5008,49345R,20233
5008,49346R,20233
5009,49347R,20233
5010,49352R,20233
5010,49353R,20233
5011,49401R,20233
5012,49402R,20233
5012,49403R,20233
5011,49404R,20233
5011,49405R,20233
5013,49406R,20233
5013,49407R,20233
5014,49687R,20233
5015,49688R,20233
5015,49689R,20233
5016,49690R,20233
5016,49691R,20233
5017,49472R,20233
5018,49474R,20233
5018,49475R,20233
5019,49478R,20233
5019,49479R,20233
5014,49482R,20233
5020,49483R,20233
5020,49484R,20233
5021,49487R,20233
5021,49488R,20233
5005,49500R,20233
5022,49506R,20233
5023,49512R,20233
4723,49522R,20233
5011,49552R,20233
5024,49550R,20233
5024,49551R,20233
5025,49553R,20233
5025,49554R,20233
4537,49555R,20233
5026,49560R,20233
5027,49568R,20233
5028,49575R,20233
5029,49586R,20233
5005,49593D,20233
5029,49597D,20233
5023,49598D,20233
4878,49599D,20233
5030,49603R,20233
5009,49605R,20233
5023,49619R,20233
5031,49628R,20233
5032,49632R,20233
5033,49638D,20233
5030,49639D,20233
5031,49649R,20233
5034,49635R,20233
5027,49672R,20233
5033,49659D,20233
5035,50310R,20233
5036,50340R,20233
5037,50342R,20233
5038,50346R,20233
5038,50347R,20233
5038,50348R,20233
5038,50349R,20233
5038,50350R,20233
5038,50351R,20233
5038,50352R,20233
5038,50353R,20233
5038,50354R,20233
5038,50355R,20233
5038,50356R,20233
5039,50362R,20233
5040,50360R,20233
5038,50367R,20233
5038,50368R,20233
5038,50369R,20233
5038,50370R,20233
5038,50371R,20233
5038,50372R,20233
5038,50373R,20233
5038,50471D,20233
5038,50478D,20233
5041,50380R,20233
5035,50382R,20233
5038,50386R,20233
5038,50388R,20233
5038,50389R,20233
5038,50390R,20233
5038,50391R,20233
5038,50392R,20233
5038,50393R,20233
5038,50394R,20233
5038,50395R,20233
5038,50396R,20233
5038,50397R,20233
4399,50402R,20233
5035,50404R,20233
5038,50406R,20233
5038,50407R,20233
5038,50408R,20233
5038,50409R,20233
5038,50410R,20233
5038,50411R,20233
5038,50413R,20233
5038,50414R,20233
5038,50415R,20233
5038,50418R,20233
5038,50419R,20233
5042,50420R,20233
5038,50426R,20233
5038,50427R,20233
5038,50428R,20233
5038,50429R,20233
5038,50430R,20233
5038,50431D,20233
5041,50550D,20233
5038,50552R,20233
5038,50553R,20233
5038,50554R,20233
5038,50555R,20233
5038,50556R,20233
5038,50557R,20233
5038,50560R,20233
5038,50563R,20233
5038,50565R,20233
5037,50785D,20233
5043,50786R,20233
5043,50791R,20233
5038,50787R,20233
5038,50789R,20233
5044,50470R,20233
5045,50500D,20233
5046,50506D,20233
5047,50512R,20233
5048,50515R,20233
4399,50516D,20233
5049,50518D,20233
5049,50519D,20233
4399,50526D,20233
5047,50600R,20233
5050,50604R,20233
5051,50610R,20233
5052,50616R,20233
5053,50629R,20233
5047,50632D,20233
5041,50633R,20233
5053,50679D,20233
5047,07975D,20233
5047,50668D,20233
5054,52325D,20233
4855,52323D,20233
5055,52337D,20233
5056,52341D,20233
5055,52340D,20233
5057,52301D,20233
5058,52302D,20233
5059,52310D,20233
5060,52316D,20233
5061,52320R,20233
5056,52303D,20233
5062,52331R,20233
5055,52343D,20233
5063,52345D,20233
5063,52346D,20233
5063,52347D,20233
5063,52348D,20233
5063,52349D,20233
5064,62375D,20233
5065,62379D,20233
5059,51900R,20233
5066,51901R,20233
5067,51902R,20233
5067,51903R,20233
5066,51904R,20233
5068,51910R,20233
5069,51911R,20233
5069,51912R,20233
5070,51920R,20233
5071,51921R,20233
5072,51922R,20233
5073,51923R,20233
5071,51924R,20233
5073,51925R,20233
5072,51926R,20233
5074,51927R,20233
5074,51928R,20233
5061,51945R,20233
4838,51932R,20233
5075,51933R,20233
4838,51936R,20233
5075,51937R,20233
5060,51940R,20233
5076,51941R,20233
5077,51942R,20233
5077,51943R,20233
5076,51944R,20233
5078,51949R,20233
4854,52001R,20233
4789,51970R,20233
5078,51985R,20233
5079,51990R,20233
5054,51975R,20233
5080,52020R,20233
5081,52038R,20233
5082,52040R,20233
5083,52060R,20233
5083,52070R,20233
5084,52010D,20233
4843,52083D,20233
4852,52086D,20233
4943,52088D,20233
5085,52092D,20233
5085,52094D,20233
5085,52096D,20233
5084,52065D,20233
5057,52090R,20233
5086,52149R,20233
4848,52101R,20233
5070,52152R,20233
5082,52155R,20233
5083,52165R,20233
5087,52169D,20233
4859,52170D,20233
4859,52175D,20233
4733,52400R,20233
4733,52410R,20233
4733,52451R,20233
5088,52440R,20233
5089,52450R,20233
5090,52455R,20233
5091,52460R,20233
5092,52473R,20233
5093,52476R,20233
5091,52480R,20233
5090,52470R,20233
5094,52483D,20233
