CRS_ID,SCT_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS,SCT_SEMESTER
EDUC-698,27149D,Lecture,7,20,ONLINE,,,,20233
EDUC-707,26500D,Lecture,11,25,WPH,106,,,20233
EDUC-709,26570D,Lecture,12,25,WPH,205,,,20233
EDUC-712,26502D,Lecture,12,25,WPH,102,,,20233
EDUC-714,26503D,Lecture,25,25,WPH,102,,,20233
EDUC-717,26504D,Lecture,22,25,ONLINE,,,,20233
EDUC-717,26505D,Lecture,18,25,WPH,103,,,20233
EDUC-717,26506D,Lecture,21,25,ONLINE,,,,20233
EDUC-717,26571D,Lecture,23,25,ONLINE,,,,20233
EDUC-719,26507D,Lecture,24,25,ONLINE,,,,20233
EDUC-719,26509D,Lecture,5,25,WPH,101,,,20233
EDUC-719,26510D,Lecture,22,25,ONLINE,,,,20233
EDUC-725,27530D,Lecture,22,25,ONLINE,,,,20233
EDUC-725,27531D,Lecture,24,25,ONLINE,,,,20233
EDUC-726,26611D,Lecture,20,21,ONLINE,,,,20233
EDUC-726,26649D,Lecture,0,12,ONLINE,,,,20233
EDUC-728,26609D,Lecture,20,27,ONLINE,,,,20233
EDUC-730,27550D,Lecture,16,17,ONLINE,,,2,20233
EDUC-730,27551D,Lecture,19,19,ONLINE,,,2,20233
EDUC-730,27552D,Lecture,13,17,ONLINE,,,2,20233
EDUC-731,27570D,Lecture,11,16,ONLINE,,,,20233
EDUC-731,27571D,Lecture,16,17,ONLINE,,,,20233
EDUC-731,27572D,Lecture,19,19,ONLINE,,,,20233
EDUC-732,27580D,Lecture,15,20,ONLINE,,,,20233
EDUC-732,27581D,Lecture,19,21,ONLINE,,,,20233
EDUC-732,27582D,Lecture,21,21,ONLINE,,,,20233
EDUC-764A,26607D,Lecture,20,27,ONLINE,,,,20233
EDUC-764A,27596D,Lecture,46,50,ONLINE,,,,20233
EDUC-764B,27597D,Lecture,46,50,ONLINE,,,,20233
EDUC-764C,27598D,Lecture,89,100,ONLINE,,,,20233
EDUC-764D,27599D,Lecture,57,60,ONLINE,,,,20233
EDUC-764Z,27590D,Lecture,136,220,ONLINE,,,,20233
EDUC-790,26511D,Lecture,1,10,OFFICE,,,,20233
EDUC-790,26618D,Lecture,0,1,OFFICE,,,,20233
EDUC-790,26621D,Lecture,23,25,ONLINE,,,,20233
EDUC-790,26659D,Lecture,0,10,OFFICE,,,,20233
EDUC-790,26681D,Lecture,1,30,OFFICE,,,,20233
EDUC-790,26692D,Lecture,1,10,OFFICE,,,,20233
EDUC-790,27601D,Lecture,12,12,ONLINE,,,,20233
EDUC-790,27602D,Lecture,12,12,ONLINE,,,,20233
EDUC-790,27603D,Lecture,12,12,ONLINE,,,,20233
EDUC-790,27604D,Lecture,12,12,ONLINE,,,,20233
EDUC-790,27605D,Lecture,0,1,ONLINE,,,,20233
EDUC-790,26652D,Lecture,0,10,TBA,,,,20233
EDUC-790,26653D,Lecture,0,10,TBA,,,,20233
EDUC-790,26660D,Lecture,1,10,OFFICE,,,,20233
EDUC-790,26689D,Lecture,0,10,OFFICE,,,,20233
EDUC-790,26690D,Lecture,0,13,OFFICE,,,,20233
EDUC-790,26691D,Lecture,1,10,OFFICE,,,,20233
EDUC-790,26693D,Lecture,1,10,OFFICE,,,,20233
EDUC-790,26694D,Lecture,1,10,OFFICE,,,,20233
EDUC-790,26695D,Lecture,0,10,OFFICE,,,,20233
EDUC-790,26696D,Lecture,0,10,OFFICE,,,,20233
EDUC-790,26697D,Lecture,0,10,OFFICE,,,,20233
EDUC-790,26698D,Lecture,0,10,OFFICE,,,,20233
EDUC-790,26699D,Lecture,0,10,OFFICE,,,,20233
EDUC-791,26513D,Lecture,20,50,OFFICE,,,,20233
EDUC-791,26650D,Lecture,0,10,OFFICE,,,,20233
EDUC-791,26651D,Lecture,1,10,OFFICE,,,,20233
EDUC-791,26654D,Lecture,1,25,OFFICE,,,,20233
EDUC-791,26655D,Lecture,1,15,OFFICE,,,,20233
EDUC-791,26657D,Lecture,1,10,OFFICE,,,,20233
EDUC-791,26682D,Lecture,0,25,OFFICE,,,,20233
EDUC-791,27600D,Lecture,1,5,ONLINE,,,,20233
EDUC-791,27750D,Lecture,0,10,OFFICE,,,,20233
EDUC-791,27752D,Lecture,0,10,OFFICE,,,,20233
EDUC-791,27753D,Lecture,0,10,OFFICE,,,,20233
EDUC-791,27756D,Lecture,0,10,OFFICE,,,,20233
EDUC-794A,26515D,Lecture,1,25,OFFICE,,,,20233
EDUC-794A,26683D,Lecture,0,25,OFFICE,,,,20233
EDUC-794B,26516D,Lecture,0,25,OFFICE,,,,20233
EDUC-794B,26684D,Lecture,6,25,OFFICE,,,,20233
EDUC-794C,26685D,Lecture,2,25,OFFICE,,,,20233
EDUC-794C,27593D,Lecture,1,10,ONLINE,,,,20233
EDUC-794D,26686D,Lecture,1,25,OFFICE,,,,20233
EDUC-794D,27594D,Lecture,2,10,ONLINE,,,,20233
EDUC-794Z,26664D,Lecture,3,5,ONLINE,,,,20233
EDUC-794Z,26687D,Lecture,2,25,OFFICE,,,,20233
EDUC-794Z,27595D,Lecture,9,20,ONLINE,,,,20233
EDUE-563,27150D,Lecture,16,18,WPH,B28,,,20233
EDUE-563,27151D,Lecture,19,19,WPH,B28,,,20233
EDUE-596,27835D,Lecture,1,3,OFFICE,,,1,20233
EDUE-700,26527D,Lecture,26,26,WPH,403,,,20233
EDUE-700,26528D,Lecture,18,25,ONLINE,,,,20233
EDUE-700,26529D,Lecture,25,25,WPH,403,,,20233
EDUE-700,26530D,Lecture,17,25,ONLINE,,,,20233
EDUE-700,26531D,Lecture,12,26,ONLINE,,,,20233
EDUE-701,26533D,Lecture,12,25,ONLINE,,,,20233
EDUE-701,26534D,Lecture,16,25,ONLINE,,,,20233
EDUE-701,26536D,Lecture,25,25,WPH,403,,,20233
EDUE-701,26538D,Lecture,19,25,ONLINE,,,,20233
EDUE-701,26539D,Lecture,26,26,WPH,403,,,20233
EDUE-723,26540D,Lecture,9,25,THH,217,,,20233
EDUE-725,26543D,Lecture,14,25,THH,112,,,20233
EDUE-726,26544D,Lecture,20,25,ONLINE,,,,20233
EDUE-726,26546D,Lecture,19,25,THH,108,,,20233
EDUE-726,26548D,Lecture,26,26,ONLINE,,,,20233
EDUE-726,26557D,Lecture,15,25,WPH,103,,,20233
EDUE-780B,26518R,Lecture,2,5,ONLINE,,,,20233
EDUE-780B,26562D,Lecture,0,25,ONLINE,,,,20233
EDUE-780B,26563D,Lecture,1,50,OFFICE,,,,20233
EDUE-784A,26551D,Lecture,79,150,OFFICE,,,1,20233
EDUE-784A,26555D,Lecture,51,100,ONLINE,,,1,20233
EDUE-784A,26556D,Lecture,4,100,ONLINE,,,2,20233
EDUE-784A,26560D,Lecture,0,25,ONLINE,,,2,20233
EDUE-784A,26576D,Lecture,1,25,OFFICE,,,2,20233
EDUE-784B,26552D,Lecture,4,125,OFFICE,,,2,20233
EDUE-784B,26554D,Lecture,15,25,OFFICE,,,1,20233
EDUE-784B,26561D,Lecture,14,100,ONLINE,,,1,20233
EDUE-784B,26575D,Lecture,1,25,OFFICE,,,1,20233
EDUE-784C,26553D,Lecture,4,125,OFFICE,,,,20233
EDUE-784C,26565D,Lecture,0,25,ONLINE,,,,20233
EDUE-784C,26569D,Lecture,0,25,OFFICE,,,,20233
EDUE-784D,26558D,Lecture,7,25,OFFICE,,,,20233
EDUE-784D,26566D,Lecture,1,25,ONLINE,,,,20233
EDUE-784D,26568D,Lecture,0,25,OFFICE,,,,20233
EDUE-784Z,26559D,Lecture,15,25,OFFICE,,,,20233
EDUE-784Z,26567D,Lecture,3,25,ONLINE,,,,20233
AME-101,28700R,Lecture,32,40,LVL,16,,,20233
AME-101,28701D,Lecture,48,49,LVL,16,,,20233
AME-101,28702D,Lab,29,30,SAL,109,,,20233
AME-101,28703R,Lab,24,26,SAL,126,,,20233
AME-101,28704R,Lab,27,29,SAL,127,,,20233
AME-105,28815R,Lecture,19,21,VHE,210,,,20233
AME-105,28706R,Lecture,20,31,VHE,210,,,20233
AME-105,28707R,Lab,23,26,SAL,127,,,20233
AME-105,28708R,Lab,16,26,SAL,109,,,20233
AME-201,28709R,Lecture-Discussion,43,46,SOS,B46,,3,20233
AME-201,28717R,Lecture-Discussion,47,49,KAP,144,,3,20233
AME-201,28752R,Lecture-Discussion,39,41,KAP,144,,3,20233
AME-204,28719R,Lecture-Discussion,45,49,SGM,601,,3,20233
AME-301,28753R,Lecture,5,20,DMC,256,,,20233
AME-301,28726R,Lecture,39,59,GFS,116,,,20233
AME-301,28727R,Discussion,44,77,GFS,116,,,20233
AME-302,28728R,Lecture,34,70,GFS,116,,,20233
AME-302,28729R,Lecture,71,72,GFS,116,,,20233
AME-302,28731R,Discussion,105,120,GFS,106,,,20233
AME-305,28730D,Lecture,29,36,KAP,144,,,20233
AME-308,28734R,Lecture-Discussion,36,36,SAL,127,,,20233
AME-308,29001R,Lecture-Discussion,35,36,SAL,127,,,20233
AME-308,29002R,Lecture-Discussion,35,35,SAL,109,,,20233
AME-308,28744R,Quiz,103,109,SAL,127,,,20233
AME-309,28736R,Lecture,49,80,SLH,100,,,20233
AME-310,28739R,Lecture,73,75,SLH,100,,,20233
AME-310,28932R,Discussion,73,75,SLH,102,,,20233
AME-310,28738R,Lecture,72,72,THH,208,,,20233
AME-310,28740R,Discussion,72,72,GFS,116,,,20233
AME-331,28735R,Lecture,20,60,GFS,118,,,20233
AME-341A,28741R,Lecture,81,83,THH,301,,,20233
AME-341A,28742R,Lecture,80,83,THH,301,,,20233
AME-341A,28743R,Lab,41,42,BHE,301,,,20233
AME-341A,28745R,Lab,40,43,BHE,301,,,20233
AME-341A,28746R,Lab,38,39,BHE,301,,,20233
AME-341A,28747R,Lab,42,42,BHE,301,,,20233
AME-404,28754D,Lecture,52,85,THH,301,,,20233
AME-404,29005D,Lecture,1,10,DEN@Viterbi,,,,20233
AME-404,28755D,Lecture,21,40,OHE,136,,,20233
AME-408,28758D,Lecture,16,22,SAL,127,,,20233
AME-408,28759D,Lecture,7,22,SAL,127,,,20233
AME-408,28760R,Quiz,23,44,WPH,B28,,,20233
AME-410,28762D,Lecture,49,50,GFS,118,,,20233
AME-415,28765D,Lecture,27,27,GFS,222,,,20233
AME-430,28772R,Lecture,15,20,GFS,104,,,20233
AME-441A,28711R,Lecture,43,32,KDC,240,,,20233
AME-441A,28774R,Lecture,40,32,DMC,150,,,20233
AME-441A,28775R,Lecture,32,32,WPH,207,,,20233
AME-441A,28776R,Lecture,33,33,KDC,236,,,20233
AME-441A,28713R,Lab,38,38,BHE,310,,,20233
AME-441A,28778R,Lab,37,38,BHE,310,,,20233
AME-441A,28779R,Lab,37,38,BHE,310,,,20233
AME-441A,28780R,Lab,36,38,BHE,310,,,20233
AME-451,28821R,Lecture,47,50,OHE,100D,,,20233
AME-451,28823R,Discussion,47,50,OHE,132,,,20233
AME-451,29021D,Lecture,5,20,DEN@Viterbi,,,,20233
AME-451,29022D,Discussion,5,20,DEN@Viterbi,,,,20233
AME-459,28829R,Lecture,26,30,KAP,140,,,20233
AME-485,28801R,Lecture,26,30,GFS,222,,,20233
AME-490,28795D,Lecture,4,30,OFFICE,,,1,20233
AME-491,28796D,Lecture,15,55,ZHS,352,Aerodesign Project,,20233
AME-491,28797D,Lecture,14,50,DMC,100,Formula SAE Project,,20233
AME-491,28798D,Lecture,4,25,BHE,301,Human Powered Vehicle Project,,20233
AME-491,28799D,Lecture,5,30,BHE,301,Solar Car Project,,20233
AME-491,28806D,Lecture,3,25,KAP,159,Advanced Composites Design Project,,20233
AME-491,29030D,Lecture,14,30,VHE,206,Formula SAE Electric Project,,20233
AME-502,28860R,Lecture,12,30,GFS,223,,,20233
AME-504,29088R,Lecture-Lab,13,12,SGM,601,,,20233
AME-505,28864R,Lecture,8,30,OHE,100D,,,20233
AME-505,28865D,Lecture,13,30,DEN@Viterbi,,,,20233
AME-506,28802R,Lecture,15,25,RTH,109,,,20233
AME-506,28805D,Lecture,13,25,DEN@Viterbi,,,,20233
AME-508,28916R,Lecture,37,45,OHE,100B,,,20233
AME-508,28917D,Lecture,8,25,DEN@Viterbi,,,,20233
AME-513A,28873R,Lecture,15,24,OHE,100C,,,20233
AME-513A,29044D,Lecture,13,20,DEN@Viterbi,,,,20233
AME-515,28895R,Lecture,4,25,OHE,120,,,20233
AME-515,28897D,Lecture,0,10,DEN@Viterbi,,,,20233
AME-521,28881R,Lecture,12,25,OHE,100D,,,20233
AME-521,29051D,Lecture,15,20,DEN@Viterbi,,,,20233
AME-522,28882R,Lecture,13,40,OHE,100B,,,20233
AME-522,29052D,Lecture,6,20,DEN@Viterbi,,,,20233
AME-525,28885R,Lecture,86,113,OHE,122,,,20233
AME-525,29056D,Lecture,44,48,DEN@Viterbi,,,,20233
AME-530A,28890R,Lecture,20,32,OHE,100B,,,20233
AME-530A,29060D,Lecture,8,30,DEN@Viterbi,,,,20233
AME-535A,28896R,Lecture,15,30,OHE,100C,,,20233
AME-535A,29065D,Lecture,6,20,DEN@Viterbi,,,,20233
AME-536,28898R,Lecture,3,35,KAP,156,,,20233
AME-536,28933R,Lecture,0,20,ONLINE,,,,20233
AME-541,28901R,Lecture,19,45,OHE,100B,,,20233
AME-541,29071D,Lecture,11,20,DEN@Viterbi,,,,20233
AME-547,28712D,Lecture,39,42,ZHS,163,,,20233
AME-550,28949R,Lecture,44,55,SSL,202,,,20233
AME-554,28899R,Lecture,49,59,SLH,102,,,20233
AME-563,28934D,Lecture,13,24,KAP,134,,,20233
AME-590,28950D,Lecture,4,25,OFFICE,,,,20233
AME-594A,28951D,Lecture,0,10,OFFICE,,,,20233
AME-594B,28952D,Lecture,0,10,OFFICE,,,,20233
AME-594Z,28953D,Lecture,0,10,OFFICE,,,,20233
AME-790,28990D,Lecture,49,60,OFFICE,,,,20233
AME-794A,28991D,Lecture,3,15,OFFICE,,,,20233
AME-794B,28992D,Lecture,5,15,OFFICE,,,,20233
AME-794C,28993D,Lecture,8,15,OFFICE,,,,20233
AME-794D,28994D,Lecture,2,15,OFFICE,,,,20233
AME-794Z,28995D,Lecture,4,15,OFFICE,,,,20233
ASTE-101,29100R,Lecture,31,40,VHE,217,,,20233
ASTE-101,29101R,Lab,31,40,SAL,127,,,20233
ASTE-291,29103R,Lecture,0,20,OFFICE,,Lunar Lander,,20233
ASTE-291,29104R,Lecture,0,20,OFFICE,,Microsatellite Project,,20233
ASTE-291,29105R,Lecture,0,20,,,Rocket Laboratory,,20233
ASTE-331A,28489R,Lecture,31,45,SOS,B2,,,20233
ASTE-404,32513R,Lecture,35,40,DRB,146,,,20233
ASTE-475,32525R,Lecture,25,70,SOS,B46,,,20233
ASTE-490,29120R,Lecture,3,20,OFFICE,,,,20233
ASTE-491,29123R,Lecture,1,20,OFFICE,,Lunar Lander,,20233
ASTE-491,29124R,Lecture,4,20,OFFICE,,Microsatellite Project,,20233
ASTE-491,29125R,Lecture,35,40,KAP,158,Rocket Laboratory,,20233
ASTE-501A,32530D,Lecture,13,30,DEN@Viterbi,,,,20233
ASTE-505A,29158R,Lecture,5,20,RTH,105,,,20233
ASTE-505A,32518D,Lecture,3,20,DEN@Viterbi,,,,20233
ASTE-520,29132R,Lecture,35,60,OHE,100D,,,20233
ASTE-520,29162D,Lecture,75,90,DEN@Viterbi,,,,20233
ASTE-524,29122R,Lecture,39,60,OHE,132,,,20233
ASTE-524,29152D,Lecture,45,80,DEN@Viterbi,,,,20233
ASTE-527,29134R,Lecture,7,8,OHE,114,,,20233
ASTE-527,29164D,Lecture,2,6,DEN@Viterbi,,,,20233
ASTE-528,28475D,Lecture,9,40,DEN@Viterbi,,,,20233
ASTE-528,28476R,Lecture,3,30,OHE,120,,,20233
ASTE-535,29135R,Lecture,14,40,OHE,100C,,,20233
ASTE-535,29165D,Lecture,11,40,DEN@Viterbi,,,,20233
ASTE-552,29138R,Lecture,1,20,OHE,100B,,,20233
ASTE-552,29168D,Lecture,13,40,DEN@Viterbi,,,,20233
ASTE-557,29172D,Lecture,26,30,DEN@Viterbi,,,,20233
ASTE-561,28498R,Lecture,6,20,OHE,100B,,,20233
ASTE-561,28499D,Lecture,9,20,DEN@Viterbi,,,,20233
ASTE-577,28482R,Lecture,19,40,OHE,100B,,,20233
ASTE-577,28483D,Lecture,41,50,DEN@Viterbi,,,,20233
ASTE-580,29145R,Lecture,21,48,OHE,100B,,,20233
ASTE-580,29175D,Lecture,25,40,DEN@Viterbi,,,,20233
ASTE-583,29147R,Lecture,3,30,OHE,100C,,,20233
ASTE-583,29177D,Lecture,8,20,DEN@Viterbi,,,,20233
ASTE-590,29180D,Lecture,1,10,OFFICE,,,,20233
ASTE-594A,29181D,Lecture,0,10,OFFICE,,,,20233
ASTE-594B,29182D,Lecture,0,10,OFFICE,,,,20233
ASTE-594Z,29183D,Lecture,1,10,OFFICE,,,,20233
ASTE-690,29190D,Lecture,0,10,OFFICE,,,,20233
ASTE-694A,29191D,Lecture,0,10,OFFICE,,,,20233
ASTE-694B,29192D,Lecture,0,10,OFFICE,,,,20233
ASTE-694Z,29193D,Lecture,0,10,OFFICE,,,,20233
ASTE-790,29194D,Lecture,8,20,OFFICE,,,,20233
ASTE-794A,29195D,Lecture,1,20,OFFICE,,,,20233
ASTE-794B,29196D,Lecture,1,20,OFFICE,,,,20233
ASTE-794C,29197D,Lecture,0,20,OFFICE,,,,20233
ASTE-794D,29198D,Lecture,1,20,OFFICE,,,,20233
ASTE-794Z,29199D,Lecture,0,20,OFFICE,,,,20233
BME-101,29200D,Lecture,22,35,LVL,13,,,20233
BME-101,29201R,Lab,17,19,KAP,141,,,20233
BME-101,29203R,Lab,5,18,HED,103,,,20233
BME-202,29209D,Lecture,21,44,WPH,B28,,,20233
BME-202,29215R,Discussion,7,22,KAP,141,,,20233
BME-202,29219R,Discussion,14,22,KAP,141,,,20233
BME-202,29208D,Lecture,38,45,ZHS,352,,,20233
BME-202,29216R,Discussion,20,23,GFS,220,,,20233
BME-202,29217R,Discussion,18,22,GFS,220,,,20233
BME-302,29310D,Lecture,27,40,WPH,102,,,20233
BME-302,29231R,Lab,14,14,DRB,351,,,20233
BME-302,29232R,Lab,13,14,DRB,351,,,20233
BME-403,29220D,Lecture,18,36,KAP,145,,,20233
BME-403,29221R,Lab,10,18,DRB,351,,,20233
BME-403,29223R,Lab,8,18,DRB,351,,,20233
BME-404,29225D,Lecture,30,35,KAP,156,,,20233
BME-404,29226R,Discussion,30,35,VPDLL101,,,,20233
BME-405,29230D,Lecture,34,36,WPH,102,,,20233
BME-405,29228R,Lab,18,18,DRB,351,,,20233
BME-405,29235R,Lab,16,18,DRB,351,,,20233
BME-413,29241R,Lecture,12,18,THH,110,,,20233
BME-413,29240D,Lecture,57,50,SOS,B4,,,20233
BME-413,29242R,Discussion,40,40,THH,212,,,20233
BME-413,29243R,Discussion,29,31,VHE,206,,,20233
BME-423,29250D,Lecture,31,44,VHE,217,,,20233
BME-423,29255D,Lecture,45,45,ZHS,352,,,20233
BME-423,29256R,Discussion,37,42,GFS,207,,,20233
BME-423,29257R,Discussion,39,42,GFS,118,,,20233
BME-426,29251R,Lecture,14,14,ZHS,360,,,20233
BME-426,29252R,Lecture,13,14,THH,107,,,20233
BME-430,29253D,Lecture,26,30,DMC,200,,,20233
BME-430,29254R,Discussion,26,30,VHE,206,,,20233
BME-451,29260D,Lecture,13,13,RTH,115,,,20233
BME-451,29261D,Lab,13,13,BHE,B8,,,20233
BME-490,29270D,Lecture,9,25,OFFICE,,,,20233
BME-501,29275D,Lecture,10,20,DEN@Viterbi,,,,20233
BME-501,29280D,Lecture,25,31,RTH,109,,,20233
BME-502,29285D,Lecture,4,10,DEN@Viterbi,,,,20233
BME-502,29290D,Lecture,14,70,OHE,120,,,20233
BME-504,29295D,Lecture,7,30,WPH,B30,,,20233
BME-504,29294R,Discussion,7,25,GFS,104,,,20233
BME-505A,29282D,Lecture-Lab,12,25,,,,,20233
BME-506,29284D,Lecture,18,25,THH,106,,,20233
BME-511,29296D,Lecture,5,70,DEN@Viterbi,,,,20233
BME-511,29297R,Discussion,5,60,DEN@Viterbi,,,,20233
BME-511,29298D,Lecture,28,70,OHE,100D,,,20233
BME-511,29299R,Discussion,28,70,OHE,132,,,20233
BME-527,29305D,Lecture,5,20,DEN@Viterbi,,,,20233
BME-527,29306D,Lecture,21,28,OHE,120,,,20233
BME-533,29315D,Lecture,8,11,DEN@Viterbi,,,,20233
BME-533,29316D,Lecture,12,45,OHE,136,,,20233
BME-590,29330D,Lecture,0,28,OFFICE,,,1,20233
BME-594A,29335D,Lecture,5,15,OFFICE,,,,20233
BME-594B,29340D,Lecture,0,15,OFFICE,,,,20233
BME-594Z,29345D,Lecture,0,15,OFFICE,,,,20233
BME-650,29360D,Lecture,16,25,KAP,166,,,20233
BME-790,29370D,Lecture,58,80,OFFICE,,,,20233
BME-790,29371D,Lecture,21,50,OFFICE,,,,20233
BME-794A,29395D,Lecture,6,15,OFFICE,,,,20233
BME-794B,29396D,Lecture,4,15,OFFICE,,,,20233
BME-794C,29397D,Lecture,5,15,OFFICE,,,,20233
BME-794D,29398D,Lecture,3,15,OFFICE,,,,20233
BME-794Z,29399D,Lecture,8,15,OFFICE,,,,20233
CHE-305,29407D,Lecture,33,41,VHE,217,,,20233
CHE-330,29409D,Lecture,43,50,THH,116,,,20233
CHE-330,29410R,Discussion,22,28,DMC,205,,,20233
CHE-330,29411R,Discussion,21,25,DMC,256,,,20233
CHE-391,29413D,Lecture-Lab,1,5,TBA,,,,20233
CHE-443,29415D,Lecture,26,45,KAP,156,,,20233
CHE-443,29416R,Discussion,4,25,GFS,105,,,20233
CHE-443,29417R,Discussion,22,30,VHE,210,,,20233
CHE-444B,29419D,Lecture,29,36,KAP,146,,,20233
CHE-444B,29420R,Lab,12,12,PCE,104,,,20233
CHE-444B,29421D,Lab,12,13,PCE,104,,,20233
CHE-444B,29422R,Lab,5,12,PCE,104,,,20233
CHE-444B,29423R,Lab,0,0,,,,,20233
CHE-460,29431D,Lecture,36,47,MHP,B7B,,,20233
CHE-460,29432R,Lab,36,47,PCE,104,,,20233
CHE-485,29436D,Lecture,36,45,KAP,156,,,20233
CHE-490,29440D,Lecture,0,7,OFFICE,,,2,20233
CHE-491,29442D,Lecture,1,17,OFFICE,,,,20233
CHE-501,29460D,Lecture,12,25,OHE,132,,,20233
CHE-501,29461D,Lecture,1,25,DEN@Viterbi,,,,20233
CHE-510,29463D,Lecture,15,40,VHE,217,,,20233
CHE-538,29441D,Lecture,0,30,DEN@Viterbi,,,,20233
CHE-538,29462D,Lecture,17,40,OHE,100C,,,20233
CHE-542,29469D,Lecture,1,25,DEN@Viterbi,,,,20233
CHE-542,29470D,Lecture,20,25,OHE,136,,,20233
CHE-550,29497D,Lecture,16,76,ZHS,352,,1,20233
CHE-590,29476D,Lecture,5,35,OFFICE,,,,20233
CHE-594A,29478D,Lecture,0,5,OFFICE,,,,20233
CHE-594B,29479D,Lecture,0,10,OFFICE,,,,20233
CHE-594Z,29480D,Lecture,0,5,OFFICE,,,,20233
CHE-790,29484D,Lecture,20,40,OFFICE,,,,20233
CHE-794A,29486D,Lecture,5,10,TBA,,,,20233
CHE-794B,29487D,Lecture,1,10,TBA,,,,20233
CHE-794C,29488D,Lecture,7,10,TBA,,,,20233
CHE-794D,29489D,Lecture,4,10,TBA,,,,20233
CHE-794Z,29490D,Lecture,1,10,OFFICE,,,,20233
CE-106,29600R,Lecture,27,35,KAP,158,,,20233
CE-110,29604R,Lecture,19,30,DMC,258,,,20233
CE-119,29605R,Lecture,43,45,SGM,601,,,20233
CE-215,29609R,Lecture,45,48,RTH,105,,,20233
CE-215,29613R,Discussion,45,48,KAP,144,,,20233
CE-334,29636R,Lecture,18,36,KAP,145,,,20233
CE-334,29638R,Lab,9,9,KAP,B28,,,20233
CE-334,29640D,Lab,0,0,,,,,20233
CE-334,29641R,Lab,9,9,KAP,B28,,,20233
CE-358,29644R,Lecture,28,40,GFS,207,,,20233
CE-358,29648R,Discussion,28,40,GFS,116,,,20233
CE-358,29646R,Lab,25,25,SAL,126,,,20233
CE-358,29650R,Lab,3,20,SAL,109,,,20233
CE-408,29655R,Lecture,40,41,VHE,217,,,20233
CE-410,29616R,Lecture,12,20,GFS,107,,,20233
CE-410,29617R,Lab,12,30,BHE,B8,,,20233
CE-450,29620R,Lecture,9,30,THH,213,,,20233
CE-453,29670R,Lecture,5,20,KAP,134,,,20233
CE-453,29671R,Discussion,5,20,GFS,114,,,20233
CE-456,29673R,Lecture,27,40,GFS,207,,,20233
CE-459,29674R,Lecture,10,20,DMC,202,,,20233
CE-460,29677R,Lecture,26,36,THH,119,,,20233
CE-469,29607R,Lecture,47,60,OHE,100C,,,20233
CE-469,29612D,Lecture,5,15,DEN@Viterbi,,,,20233
CE-470,29615D,Lecture,22,27,RTH,115,,,20233
CE-470,29618D,Lecture,1,10,DEN@Viterbi,,,,20233
CE-471,29699R,Lecture,28,35,KAP,147,,,20233
CE-482,29709R,Lecture,30,35,KAP,158,,,20233
CE-485,29712R,Lecture,19,23,KAP,134,,,20233
CE-486A,29717D,Lecture,19,36,KDC,236,,,20233
CE-490,29715D,Lecture,1,30,OFFICE,,,,20233
CE-501,29719R,Lecture,38,41,KAP,144,,,20233
CE-502,29724R,Lecture,31,35,RTH,115,,,20233
CE-502,29725D,Lecture,14,20,DEN@Viterbi,,,,20233
CE-505,29750D,Lecture,0,0,,,,,20233
CE-507,29732R,Lecture,22,40,RTH,105,,,20233
CE-507,29733D,Lecture,12,17,DEN@Viterbi,,,,20233
CE-521,29801R,Lecture,11,20,WPH,106,,,20233
CE-523,29736R,Lecture,11,30,GFS,222,,,20233
CE-525,29737R,Lecture,0,0,,,,,20233
CE-529,29743D,Lecture,0,0,,,,,20233
CE-529,29746D,Lab,0,30,,,,,20233
CE-531,29800R,Lecture,16,30,MRF,229,,,20233
CE-535,29767R,Lecture,4,20,KAP,146,,,20233
CE-539,29768R,Lecture,12,25,OHE,136,,,20233
CE-539,29769D,Lecture,2,10,DEN@Viterbi,,,,20233
CE-546,29770R,Lecture,7,20,GFS,105,,,20233
CE-553,29760R,Lecture,13,35,KAP,148,,,20233
CE-564,29828D,Lecture,12,15,DEN@Viterbi,,,,20233
CE-564,29829R,Lecture,30,40,RTH,109,,,20233
CE-568,29860D,Lecture,0,0,,,,,20233
CE-569,29837R,Lecture,11,30,GFS,223,,,20233
CE-573,29840R,Lecture,6,35,RRI,101,,,20233
CE-574,29841R,Lecture,20,30,RTH,115,,,20233
CE-574,29842D,Lecture,6,10,DEN@Viterbi,,,,20233
CE-577,29807R,Lecture,7,18,WPH,104,,,20233
CE-579,29813R,Lecture,0,0,,,,,20233
CE-584,29816R,Lecture,10,20,KAP,267,,,20233
CE-585,29806R,Lecture,0,0,,,,,20233
CE-590,29815D,Lecture,0,20,OFFICE,,,,20233
CE-594A,29809D,Lecture,0,5,OFFICE,,,,20233
CE-594B,29810D,Lecture,0,5,OFFICE,,,,20233
CE-599,29745R,Lecture,5,12,KAP,150,Seismic Design of Structures,4,20233
CE-599,29788R,Lecture,0,0,,,Data Analysis for Surface Transportation,4,20233
CE-599,29789D,Lecture,0,0,,,Quantifying Uncertainty in Civil and Environmental Engineering,2,20233
CE-599,29790R,Lecture,0,0,,,Transportation Systems Analysis,4,20233
CE-599,29825R,Lecture,5,20,KAP,158,Soft Matter in Civil and Environmental Engineering,2,20233
CE-647,29808R,Lecture,4,12,KAP,150,,,20233
CE-790,29824D,Lecture,18,40,OFFICE,,,,20233
CE-794A,29830D,Lecture,2,15,OFFICE,,,,20233
